"sex","age","sub_of_study_grouped","level_of_educ","urban","eu_active","nat_active","loc_active","not_active","salience","left_right","voting_eu","voting_nat","voting_kom","aff_1","aff_2","aff_3","aff_4","aff_5","aff_6","aff_7","aff_8","aff_9","aff_10","aff_11","aff_12","aff_13","aff_14","aff_15","aff_16","aff_17","aff_18","aff_19","aff_20","dem_eu_1","dem_eu_2","dem_eu_3","dem_eu_4","dem_eu_5","dem_eu_6","dem_eu_7","dem_eu_8","dem_eu_9","dem_eu_10","dem_nat_1","dem_nat_2","dem_nat_3","dem_nat_4","dem_nat_5","dem_nat_6","dem_nat_7","dem_nat_8","dem_nat_9","dem_nat_10","dem_loc_1","dem_loc_2","dem_loc_3","dem_loc_4","dem_loc_5","dem_loc_6","dem_loc_7","dem_loc_8","dem_loc_9","dem_loc_10","input_eu_1","input_eu_2","input_eu_3","input_nat_1","input_nat_2","input_nat_3","input_loc_1","input_loc_2","input_loc_3","trust_eu","trust_nat","trust_loc","soc_trust","int_loc_1","int_loc_2","int_loc_3","int_loc_4","int_loc_5","int_nat_1","int_nat_2","int_nat_3","int_nat_4","int_nat_5","int_eu_1","int_eu_2","int_eu_3","int_eu_4","int_eu_5","ex_nat","ex_eu","ex_loc","eu_int","tv","radio","internet","social_media","read","climate","immigration","abilities","sub_of_study_not_grouped","participant.payoff","iaps.1.player.id_in_group","iaps.1.player.valence_response","iaps.1.player.arousal_response","treatment","iaps.1.player.iaps_image","iaps.1.group.id_in_subsession","iaps.1.subsession.round_number","iaps.2.player.id_in_group","iaps.2.player.valence_response","iaps.2.player.arousal_response","iaps.2.player.iaps_image","iaps.2.group.id_in_subsession","iaps.2.subsession.round_number","iaps.3.player.id_in_group","iaps.3.player.valence_response","iaps.3.player.arousal_response","iaps.3.player.iaps_image","iaps.3.group.id_in_subsession","iaps.3.subsession.round_number","iaps.4.player.id_in_group","iaps.4.player.valence_response","iaps.4.player.arousal_response","iaps.4.player.iaps_image","iaps.4.group.id_in_subsession","iaps.4.subsession.round_number","iaps.5.player.id_in_group","iaps.5.player.valence_response","iaps.5.player.arousal_response","iaps.5.player.iaps_image","iaps.5.group.id_in_subsession","iaps.5.subsession.round_number","iaps.6.player.id_in_group","iaps.6.player.valence_response","iaps.6.player.arousal_response","iaps.6.player.iaps_image","iaps.6.group.id_in_subsession","iaps.6.subsession.round_number","public_goods.1.player.id_in_group","contribution","public_goods.1.player.payoff","public_goods.1.group.id_in_subsession","public_goods.1.group.total_contribution","public_goods.1.group.individual_share","public_goods.1.subsession.round_number","iaps.1.eda","iaps.1.eda.zscore","iaps.2.eda","iaps.2.eda.zscore","iaps.3.eda","iaps.3.eda.zscore","iaps.4.eda","iaps.4.eda.zscore","iaps.5.eda","iaps.5.eda.zscore","iaps.6.eda","iaps.6.eda.zscore","pid","tolerating","tolerating.normalized","concealing","concealing.normalized","adjusting","adjusting.normalized","adjusting_with8","adjusting_with8.normalized","fa.tolerating","fa.concealing","fa.adjusting","fa.tolerating.normalized","fa.concealing.normalized","fa.adjusting.normalized","trust_index"
"Female",24,"statskundskab",1,1,0,0,0,"Active",4,0,1,1,1,2,5,4,3,4,2,4,2,4,4,4,5,4,2,4,4,4,3,5,4,5,4,4,2,2,1,2,2,2,3,3,2,3,2,1,1,2,2,2,1,3,2,3,2,1,2,2,1,1,1,1,2,3,1,3,3,4,4,4,7,7,10,10,4,4,3,3,2,3,4,3,5,2,2,4,2,3,2,2,3,1,9,1,2,4,4,3,10,10,0,"statskundskab",175,4,5,1,"Joy",2091,1,1,4,5,2,2341,1,2,4,4,1,2370,1,3,4,5,2,2050,1,4,4,4,3,1463,1,5,4,3,1,1670,1,6,2,100,175,2,180,135,1,1.94111531889062,10.2040747514704,0.206349307255553,1.04537700470882,0.751926140415617,3.97065565731168,0.13619780709574,0.677445637630421,0.476923991112285,2.46518780731903,0.136322756630934,0.677920405927357,"b3d7b18bcae0e902c0bed60a93ac6879e8020bb70f658f56b2118e8b41d764b8",16,55,29,65.625,26,83.3333333333333,28,75,6.76,20.63,11.88,49.5704467353952,68.943533697632,91.015625,24
"Female",23,"jura",1,2,1,0,0,"Inactive",3,7,0,1,2,4,4,4,4,2,3,4,4,3,4,4,4,3,2,2,4,4,2,4,4,4,3,3,4,4,5,3,3,2,2,1,1,1,4,2,5,4,2,1,1,2,2,1,4,2,5,4,2,1,1,1,3,3,4,4,4,4,4,4,7,9,7,8,4,4,4,2,3,5,5,4,3,2,3,4,3,2,3,2,4,2,9,2,3,3,3,2,9,8,0,"jura",202.5,1,3,2,"Neutral",1460,1,1,1,2,3,1510,1,2,1,4,3,6930,1,3,1,4,1,1440,1,4,1,3,2,2221,1,5,1,2,2,9090,1,6,1,50,202.5,1,150,112.5,1,1.19455672957655,5.10599730541266,0.653237879945799,2.79111855725973,0.82820063265233,3.5319917424474,0.555538608255764,2.36801124885027,0.636422152480508,2.71723160525987,0.450706795779612,1.91698754869779,"b2342493e995b6ec279d23ed24b92a7a79b9373b42df2be1416647f286dc821b",17,60,24,50,24,75,28,75,8.11,18.3,10.24,61.1683848797251,58.3333333333333,75,23
"Male",22,"humaniore",0,1,0,1,1,"Inactive",4,9,1,1,1,4,5,5,4,2,4,3,2,5,4,5,5,4,4,5,4,4,4,4,4,3,4,3,3,2,5,2,4,4,1,3,4,3,3,2,5,2,2,2,1,3,4,3,3,2,2,2,1,2,1,2,3,2,4,4,3,4,5,4,3,4,4,7,3,4,4,3,2,4,4,4,3,2,1,2,1,2,5,3,4,3,6,1,2,4,4,4,7,3,0,"humaniore",127.5,4,2,3,"Neutral",6930,1,1,4,4,1,1440,1,2,4,3,2,2221,1,3,4,2,2,9090,1,4,4,5,1,1460,1,5,4,2,1,1510,1,6,2,50,127.5,2,50,37.5,1,1.7283567372012,4.94374752748335,1.75002227724459,5.01638890638295,1.42660898203489,4.09761576600694,1.62320481708398,4.6494589992213,0.928688283156145,2.66533396763656,0.762931676995961,2.17985687755491,"8a25119977a15d410d82286aa5db2b316b6fd9fe1c081cca83b82b1897c363fd",22,85,32,75,25,79.1666666666667,27,71.4285714285714,10.61,24.09,10.48,82.6460481099656,84.6994535519126,77.34375,11
"Male",26,"biologi",1,1,1,0,0,"Inactive",2,2,1,1,1,5,3,5,4,4,2,3,2,4,3,2,3,3,1,4,2,5,3,3,4,5,5,2,3,1,4,2,4,2,3,4,3,4,3,2,4,3,4,2,2,4,3,4,3,2,3,3,4,2,2,2,3,4,3,3,4,3,3,3,7,6,7,8,1,2,4,1,3,1,2,2,1,3,1,3,2,2,3,3,2,2,8,1,1,2,1,2,10,5,0,"biologi",190,2,2,2,"Disgust",3150,1,1,2,3,1,2352.2,1,2,2,3,2,3000,1,3,2,1,3,3400,1,4,2,2,2,3140,1,5,2,3,1,3010,1,6,2,100,190,1,200,150,1,3.22917477595236,10.5446994590367,0.853953432188188,2.79464799218803,0.274346835219003,0.890396426146473,0.790371943885234,2.59806297722457,1.00385509904546,3.27024458027708,0.199097262095753,0.673641485168152,"15a6226126b7265b215bbd6fe5ba13427c201e91f6302731badf4cfd13176c71",15,50,30,68.75,18,50,20,46.4285714285714,6.45,20.02,7.18,46.9072164948454,66.1657559198542,45.1171875,20
"Male",23,"økonomi",1,1,0,1,1,"Inactive",4,8,0,1,1,4,4,2,3,4,1,3,3,4,4,3,3,4,1,4,2,2,3,2,4,5,4,4,2,4,4,1,1,2,1,2,2,3,2,1,4,2,1,2,1,4,3,2,1,1,3,2,1,2,1,3,2,3,4,2,2,5,3,3,3,6,7,4,4,3,3,4,2,4,4,4,5,2,2,2,4,2,4,2,3,2,5,2,2,2,4,3,6,7,0,"erhvervsøkonomi",177.5,3,2,4,"Fear",1302,1,1,3,3,4,1110,1,2,3,2,5,1930,1,3,3,3,2,3280,1,4,3,3,3,1052,1,5,3,2,3,5970,1,6,1,0,177.5,2,50,37.5,1,1.94614954750558,5.6496378861321,1.73349153509571,5.03548612674609,0.89906383755139,2.59017179611041,0.650301790030703,1.88303824789313,0.461165782805939,1.32840563780202,0.192991607818159,0.551788375464743,"65b2867b082334c1c42ca05f193c2200fad52d292cd08a00f699fcdcbfd28c67",9,20,31,71.875,17,45.8333333333333,20,46.4285714285714,3.17,21.21,6.2,18.7285223367698,71.5846994535519,35.546875,16
"Male",22,"samfundsfag",0,1,1,1,0,"Inactive",4,4,1,1,1,3,3,4,3,2,3,4,2,4,4,5,4,3,3,4,4,4,4,4,4,3,2,2,3,3,4,3,1,1,2,2,2,3,3,3,4,3,1,1,1,2,3,2,1,1,3,3,1,2,1,2,3,3,3,4,4,3,4,2,7,7,7,7,5,4,4,4,2,4,5,4,4,1,4,4,4,5,2,2,3,2,8,3,3,4,4,3,10,7,0,"samfundsfaglig",190,1,4,1,"Joy",2341,1,1,1,3,2,1463,1,2,1,4,1,2091,1,3,1,3,1,1670,1,4,1,5,2,2050,1,5,1,4,1,2370,1,6,1,100,190,1,200,150,1,0.964207185816643,5.4027434930991,0.72348881506397,4.05339493697722,0.0921334271769867,0.519337999795806,0.0898793850427445,0.501220194884544,0.643698935006506,3.60439634012619,0.440614613829013,2.46676128038472,"df7796084d1bf38307e07d9a9bc0fe17e9bfcd364593a702afc772c8c2852353",19,70,28,62.5,22,66.6666666666667,24,60.7142857142857,8.99,19.57,10.24,68.7285223367698,64.1165755919854,75,21
"Male",24,"religion",0,1,1,0,0,"Inactive",2,0,1,1,1,2,2,4,3,4,3,3,4,2,2,4,3,2,3,3,1,3,3,3,2,5,4,4,3,2,4,2,3,3,1,5,4,4,3,1,4,2,3,3,1,4,4,4,3,2,4,2,3,3,1,1,1,2,2,2,3,3,3,3,1,6,8,9,4,4,3,2,2,4,4,3,2,3,4,4,3,3,4,3,4,2,8,1,3,3,4,2,9,9,0,"religionsvidenskab",171.25,4,4,1,"Joy",1463,1,1,4,3,1,1670,1,2,4,4,2,2050,1,3,4,5,2,2370,1,4,4,4,2,2341,1,5,4,4,1,2091,1,6,2,100,171.25,2,175,131.25,1,2.86078324863348,14.5655742979596,0.635243888244701,3.23451991232018,0.69880301021262,3.55954832990249,0.350532067514581,1.78405681608581,0.484205817075119,2.46678550483047,1.27643270752861,6.49768024315075,"2d9e57433a153dd650243bb8f41a6875802b23aaebfdb1a7498999872eb3e189",17,60,20,37.5,15,37.5,19,42.8571428571429,7.38,12.43,6.68,54.8969072164949,31.6029143897996,40.234375,15
"Male",23,"science",0,1,0,0,0,"Active",1,2,0,1,1,2,4,4,5,4,2,5,3,3,1,5,3,3,2,4,4,4,1,4,2,5,5,5,99,4,4,3,5,5,4,5,5,5,3,3,4,3,4,4,2,4,4,5,3,2,3,2,4,4,1,2,2,2,3,3,4,4,3,2,4,3,4,6,1,2,1,1,4,1,2,1,1,3,1,1,1,1,4,4,4,3,7,1,1,4,3,4,10,5,0,"nanoscience",122.5,2,3,1,"Neutral",2221,1,1,2,4,1,1440,1,2,2,2,3,6930,1,3,2,1,NA,9090,1,4,2,3,1,1460,1,5,2,3,1,1510,1,6,2,100,122.5,1,110,82.5,1,3.60485456341989,18.5779552214812,1.94208655406074,10.0046217409571,0.972057373873742,5.00487712840325,0.213357689692749,1.10366736837554,0.688900058874794,3.55198723977786,0.0562859940984915,0.292160198504811,"021c2a73650cd39b7ba499f8bb9e4d87b64d03d5c4e9ee6c93ae90413b22d62b",17,60,20,37.5,25,79.1666666666667,28,75,7.19,15.21,10,53.2646048109966,44.2622950819672,72.65625,11
"Female",46,"humaniore",2,1,0,0,0,"Active",3,2,1,1,1,3,1,4,2,4,3,3,3,3,2,5,3,1,2,2,3,5,4,3,3,4,4,4,5,5,3,3,4,4,2,4,4,4,5,1,3,2,5,5,1,2,3,3,5,1,3,3,4,4,1,4,4,3,4,4,3,5,3,3,5,6,6,7,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,3,3,1,4,4,1,9,9,0,"humaniore",212.5,1,1,4,"Disgust",3000,1,1,1,1,5,3400,1,2,1,1,3,3140,1,3,1,3,3,2352.2,1,4,1,1,4,3150,1,5,1,1,4,3010,1,6,1,10,212.5,1,110,82.5,1,1.49414568259577,9.68526049490002,0.0472188889518594,0.31202008353095,0.00897538684762403,0.0469358803777294,0.00484294841640105,0.0201688339748531,0.0197680183317377,0.122714278118399,0.496699723827211,3.21461996674285,"19b315df8b36ef2d10f04c2665764e1ce9325fe6ada776f1bd4096a4d97a515b",19,70,22,43.75,15,37.5,18,39.2857142857143,8.44,12.16,7.68,64.0034364261168,30.3734061930783,50,17
"Female",53,"lærer",1,1,1,1,1,"Inactive",4,3,1,1,1,3,3,4,4,5,4,5,5,3,4,4,4,2,3,4,4,4,3,3,3,4,3,4,1,2,2,1,3,3,2,4,3,4,3,1,2,1,3,3,1,3,1,4,1,2,2,1,2,2,1,3,2,1,3,5,1,4,5,2,3,7,8,8,2,3,2,3,2,4,4,3,3,1,2,3,3,2,2,3,4,2,10,3,3,3,3,3,10,10,0,"lærer",196.25,3,3,4,"Fear",1302,1,1,3,4,3,1052,1,2,3,2,4,1930,1,3,3,2,3,5970,1,4,3,4,1,1110,1,5,3,2,3,3280,1,6,1,75,196.25,2,175,131.25,1,0.730782603563632,3.15031619403384,0.137921741577192,0.574541117008418,0.408148585455864,1.74006648647706,0.19495302012049,0.821492553700256,0.788045574409583,3.43167319369614,0.256313929392889,1.10104964118304,"1fc46e5cc3ef6b1c051a6f0d49c48034852a14726305a1ee307f9d3822b2ec50",19,70,27,59.375,23,70.8333333333333,28,75,8.31,17.61,9.68,62.8865979381443,55.1912568306011,69.53125,18
"Male",26,"lærer",1,1,0,0,0,"Active",5,0,1,1,1,5,2,4,2,2,4,2,5,1,1,5,1,4,2,2,4,5,5,2,2,4,2,5,2,1,5,2,1,1,1,5,2,5,3,1,5,2,1,1,1,3,2,4,2,1,5,2,1,1,1,4,3,3,3,1,1,4,3,3,5,3,5,3,5,4,4,5,1,5,5,4,5,1,99,5,5,4,1,99,99,99,99,99,99,99,99,4,10,10,0,"lærer",190,1,2,3,"Neutral",6930,1,1,1,3,3,9090,1,2,1,4,1,1460,1,3,1,4,1,1510,1,4,1,4,1,1440,1,5,1,3,1,2221,1,6,1,100,190,1,200,150,1,5.6743359535466,7.53036219087218,1.52827735628624,2.03321424610029,0.928864364757195,1.23091079740124,0.0494455493960112,0.0667016329551968,1.60965917989852,2.13005280336109,1.7518813927423,2.32347094384398,"ca00093e53ddd827b75c1d9d9294635ad557703413f8f5b4eda0beb0ad181881",20,75,22,43.75,13,29.1666666666667,18,39.2857142857143,9.79,13.8,5.46,75.6013745704467,37.8415300546448,28.3203125,13
"Female",24,"økonomi",0,1,0,0,0,"Active",4,5,1,2,2,1,2,2,3,4,5,4,5,1,1,2,4,1,4,1,4,5,2,4,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,1,5,5,4,3,4,4,5,5,4,7,7,8,7,4,4,3,2,2,3,5,2,3,2,5,5,4,5,2,2,3,1,5,3,2,4,4,99,10,10,1,"erhvervsøkonomi",190,4,2,2,"Fear",1930,1,1,4,3,2,1302,1,2,4,3,3,5970,1,3,4,NA,3,1110,1,4,4,4,1,3280,1,5,4,2,4,1052,1,6,2,100,190,2,200,150,1,1.71215633274708,6.31106754180787,0.135402174247162,0.496737805928692,0.329543610136643,1.21348787741435,0.728197965485643,2.68284699274085,0.618014408057223,2.27420268240864,0.741786906431839,2.732925530459,"4a220556becc46e910d88032ce85a32f2e8e9c46519e7220a5e769afc06476bb",18,65,12,12.5,21,62.5,26,67.8571428571429,8.55,7.27,10.24,64.9484536082474,8.10564663023679,75,22
"Female",34,"psykologi",2,1,0,0,0,"Active",2,3,1,1,1,1,4,4,4,2,3,3,3,1,1,5,4,1,5,2,5,5,1,5,1,5,5,3,3,1,1,2,2,2,5,5,4,3,2,1,1,1,2,2,5,3,3,1,1,1,1,3,2,2,1,1,1,1,2,1,1,5,5,5,1,1,5,8,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,1,4,6,5,0,"psykologi",190,3,4,3,"Neutral",6930,1,1,3,3,2,9090,1,2,3,3,3,2221,1,3,3,4,2,1460,1,4,3,3,2,1440,1,5,3,3,2,1510,1,6,1,100,190,2,200,150,1,1.23199160395532,3.56554779253135,0.472001503685408,1.34750031265952,1.74977265115126,5.0464188946947,0.0980085088807315,0.285232486501909,0.0978074557619406,0.288455538347851,0.0915198425039656,0.255413879267055,"484ac4b5db5c245b81953f8a9f69c163adfeacc9049ba64219db6460795985e3",22,85,10,6.25,25,79.1666666666667,28,75,10.43,9.28,11.3,81.0996563573883,17.2586520947177,85.3515625,7
"Female",21,"økonomi",0,1,1,0,0,"Inactive",4,8,1,1,2,3,4,4,4,1,1,4,2,4,5,4,5,5,3,4,4,3,4,4,3,1,1,3,2,4,3,3,1,1,1,2,1,2,3,4,4,4,1,1,1,1,1,1,2,4,3,4,1,1,1,3,3,2,4,4,2,5,5,3,8,6,8,7,4,4,3,4,1,4,4,2,4,1,4,4,3,3,1,2,2,1,4,2,1,4,4,4,4,8,0,"ha jur",190,2,5,1,"Neutral",1440,1,1,2,3,1,1510,1,2,2,4,1,1460,1,3,2,3,1,2221,1,4,2,2,3,6930,1,5,2,3,1,9090,1,6,2,100,190,1,200,150,1,0.987498356494885,4.35317687175991,1.06403192812919,4.69465129625786,0.688551193752187,3.04177086753,1.20913700999792,5.32319495431522,1.05236044107119,4.63014828013333,0.25631352266398,1.11719081870109,"135b7ffcb56aa83c0d6cdaeb66999498512f46d2f15dff2fb559c5c6e5b8faf8",15,50,29,65.625,25,79.1666666666667,27,71.4285714285714,6.92,22.45,10.9,50.9450171821306,77.2313296903461,81.4453125,22
"Female",22,"kommunikation",0,1,0,0,1,"Inactive",3,7,1,1,1,2,5,4,5,4,3,4,5,4,2,5,3,3,1,4,5,2,4,5,2,5,5,4,1,2,2,2,1,1,4,4,4,5,2,1,2,2,1,1,2,2,3,2,1,2,2,2,1,1,1,3,2,4,5,5,3,5,5,4,8,3,6,3,4,3,4,3,2,3,4,4,4,2,2,3,2,1,3,2,3,2,10,1,1,2,3,4,10,8,0,"erhvervskommunikation",190,6,3,3,"Neutral",6930,1,1,6,5,3,1510,1,2,6,5,4,1460,1,3,6,3,2,9090,1,4,6,NA,2,2221,1,5,6,4,2,1440,1,6,2,100,190,3,200,150,1,0.765929387782784,8.36112355309414,0.209049527385833,2.27997217532292,0.077465827089065,0.824179390909898,0.0787949594727821,0.802916476263516,0.641523784822307,6.94656395616069,0.144176456711872,1.51279819426386,"4b24a204529eee224933f376b0f387a4b876d045fbc80ff86de4400ef23d61c0",15,50,25,53.125,27,87.5,32,89.2857142857143,6.37,18.52,11.06,46.2199312714777,59.3351548269581,83.0078125,17
"Male",47,"pædagog",1,1,0,0,0,"Active",4,7,1,1,1,3,3,2,4,3,2,3,2,2,1,5,2,2,2,2,2,4,2,2,2,2,2,2,3,4,3,4,1,1,1,1,1,1,2,3,4,4,2,2,1,2,2,1,3,4,3,4,1,2,1,1,1,2,4,3,4,4,4,4,3,8,8,6,5,4,3,2,3,2,3,2,4,2,2,4,3,3,3,2,4,2,1,2,2,4,1,4,8,10,0,"pædagog",190,5,4,3,"Joy",2050,1,1,5,5,4,1463,1,2,5,2,4,2341,1,3,5,3,3,1670,1,4,5,5,2,2091,1,5,5,4,2,2370,1,6,1,100,190,3,200,150,1,0.618950613818351,4.34901332683568,0.492497267868319,3.46278677328409,0.322684089347816,2.26786419317449,0.262285769603504,1.81202395985586,0.420085086930802,2.97661784508546,0.0197922422436975,0.124656079770522,"1857f397cccade31cfa9e15fbcebf9bfe1401761608bb5691d86257152c80d36",15,50,17,28.125,16,41.6666666666667,18,39.2857142857143,6.59,12.21,5.54,48.1099656357388,30.6010928961749,29.1015625,19
"Male",27,"kommunikation",1,1,0,0,0,"Active",3,3,1,1,1,2,4,4,5,3,4,4,3,3,2,4,3,2,3,4,3,4,3,3,4,5,4,4,3,2,4,3,2,2,2,5,3,4,3,2,4,4,1,1,1,4,2,3,3,1,4,4,1,1,1,3,4,3,4,4,4,4,4,4,7,8,9,10,3,3,4,4,2,4,4,3,3,2,3,3,3,4,3,99,99,99,8,1,1,3,2,3,9,6,0,"international kommunikation og engelsk",190,3,3,3,"Fear",1302,1,1,3,4,3,1110,1,2,3,3,4,1930,1,3,3,3,4,5970,1,4,3,4,3,1052,1,5,3,3,2,3280,1,6,1,100,190,2,200,150,1,3.55061485371236,10.5297732762206,1.91950522921675,5.69936456248101,0.104612730393458,0.32653383483575,0.626874033447304,1.88149953874923,0.116911565569391,0.353955313755622,0.0611427680774102,0.188166176867535,"9a6411951b1a9ec9dab13b927f3ec645b40a1eae6b1f711f32eadc1c7941d07a",19,70,23,46.875,22,66.6666666666667,25,64.2857142857143,8.95,16.88,8.1,68.3848797250859,51.8670309653916,54.1015625,24
"Male",22,"økonomi",0,1,0,1,0,"Inactive",3,7,1,1,1,5,5,4,3,5,3,4,3,5,5,5,5,5,1,5,4,5,5,5,5,2,2,5,2,5,5,3,2,2,2,4,3,5,2,4,5,2,2,2,2,5,5,1,1,1,5,5,1,5,1,1,4,4,1,4,4,1,3,3,9,7,7,7,5,3,5,3,2,3,4,4,3,1,1,4,2,4,3,1,2,1,2,1,1,3,3,1,3,6,0,"ha jur",202.5,1,3,2,"Fear",3280,1,1,1,3,3,5970,1,2,1,3,4,1930,1,3,1,3,2,1110,1,4,1,5,1,1302,1,5,1,3,3,1052,1,6,1,50,202.5,1,150,112.5,1,6.06828077731651,16.8040950273374,1.3766359708038,3.81197281066689,2.53330218094662,7.01778387200606,0.103717176252129,0.280063083470679,0.966627686036286,2.66977914961971,0.0266195589095103,0.0703210274896408,"260009f52b816ef5fb39b6bfb76097154926a958d184413e9acd848da2eb2120",18,65,40,100,26,83.3333333333333,29,78.5714285714286,7.67,26.67,11.88,57.3883161512028,96.448087431694,91.015625,23
"Male",24,"økonomi",0,2,0,1,0,"Inactive",2,2,1,1,1,3,3,4,5,1,4,5,3,3,3,5,5,3,4,4,5,5,1,5,4,4,1,5,3,1,1,1,1,1,1,4,1,5,4,1,1,1,1,1,1,3,4,2,3,1,1,2,1,1,1,1,3,3,1,3,3,3,3,3,5,5,5,8,3,3,2,4,1,3,4,3,3,1,1,3,1,2,4,3,3,2,10,1,1,2,2,99,10,10,99,"ha jur",190,4,3,1,"Fear",5970,1,1,4,3,5,1930,1,2,4,2,5,1302,1,3,4,4,2,1052,1,4,4,4,2,1110,1,5,4,3,1,3280,1,6,2,100,190,2,200,150,1,8.21721118232006,10.0494352583905,3.03757933983975,3.70808898590824,1.98888917871624,2.42505547107222,1.65118610271136,2.02239991402275,0.177326199127155,0.20867535880066,0.463536356036531,0.575396207006296,"d29d6c5d0dd575da60ee6c4f44cb98bd0dc853e1aa15839cc698be87322951dc",22,85,22,43.75,28,91.6666666666667,31,85.7142857142857,11.01,17.68,12.8,86.0824742268041,55.5100182149362,100,15
"Female",47,"datamatik",2,1,0,0,0,"Active",3,3,1,1,1,3,4,5,4,1,4,5,NA,2,1,5,4,3,3,1,4,5,1,3,2,3,3,3,4,1,3,3,4,4,3,3,3,3,4,1,3,3,4,4,3,3,3,3,4,1,3,3,4,4,3,1,5,3,1,5,3,2,5,3,7,7,7,3,1,1,1,1,3,2,2,1,1,3,1,1,1,1,3,1,1,1,10,1,1,3,1,2,10,7,1,"datalogi",152.5,5,2,4,"Fear",1930,1,1,5,1,4,3280,1,2,5,3,3,1052,1,3,5,2,3,1110,1,4,5,1,3,5970,1,5,5,1,4,1302,1,6,1,100,152.5,3,150,112.5,1,0.710945080520628,6.00093806947335,0.520094937686856,4.40339531150741,0.991016175994841,8.37759076751395,0.43391123228848,3.655021414798,0.119476606720353,1.02203983026458,0.0488707190965055,0.415865785902391,"b3259c58467ee775d4acb9b5fd30846b218c09b480662974bb91281bba47c6b9",22,85,14,18.75,24,75,NA,NA,11.02,12.54,9.68,86.1683848797251,32.103825136612,69.53125,21
"Female",22,"økonomi",0,1,0,0,0,"Active",3,3,0,0,1,2,1,3,3,3,3,2,3,1,1,3,4,1,2,1,4,2,1,4,2,2,2,2,3,3,2,4,2,1,1,1,1,3,3,1,3,3,1,1,1,2,2,2,3,2,1,5,2,1,1,3,3,2,4,4,5,4,4,4,8,7,8,7,2,2,2,2,3,3,4,4,3,1,2,3,2,3,2,3,3,2,5,1,1,4,3,3,10,10,0,"ha jur",152.5,2,3,3,"Fear",1110,1,1,2,2,4,1930,1,2,2,3,3,1052,1,3,2,1,4,5970,1,4,2,4,3,1302,1,5,2,2,4,3280,1,6,2,100,152.5,1,150,112.5,1,1.21125098032878,5.0048481539968,0.277465082882604,1.14646521983125,0.631378397348619,2.61101945562795,0.235093231553876,0.97028062300605,1.63717913221055,6.76267139463741,0.185830461149743,0.767693390098342,"3dc1ff562f1d9ba73c16f9a85f302b39d687a1b2b27026bd2643154bbe1b09c5",13,40,12,12.5,18,50,21,50,5.82,7.33,9.4,41.4948453608247,8.37887067395264,66.796875,23
"Male",23,"økonomi",0,1,0,0,0,"Active",3,7,0,1,1,3,4,2,4,4,2,4,2,4,3,4,3,4,1,3,2,3,2,3,4,3,2,5,2,5,4,3,4,3,2,3,3,5,2,4,3,3,4,3,2,2,2,2,2,2,3,4,3,3,1,3,3,4,3,4,3,4,5,4,8,7,9,8,4,3,2,2,2,2,3,1,2,3,3,3,1,2,3,2,2,2,5,1,2,4,3,4,9,8,0,"ha jur",202.5,6,2,2,"Fear",3280,1,1,6,3,2,1110,1,2,6,3,3,5970,1,3,6,2,3,1302,1,4,6,2,4,1052,1,5,6,3,2,1930,1,6,2,50,202.5,3,150,112.5,1,0.585460346306441,3.25460202629653,0.378141723258611,2.06445222021023,0.75274552121426,4.22114690852293,1.35360175908981,7.56238794048341,0.432082152905803,2.41602698507035,0.333682859780473,1.88702042704786,"c7e1f76f20c6e2bf14ca78366db1b353b01f96fd310463b1f89e62a090c30cb7",12,35,27,59.375,20,58.3333333333333,22,53.5714285714286,4.85,19.13,7.6,33.1615120274914,62.1129326047359,49.21875,24
"Male",24,"kulturelle studier",1,1,1,0,0,"Inactive",5,4,1,1,0,4,4,4,5,4,3,3,2,3,3,5,3,3,4,3,4,2,2,3,3,2,1,4,4,1,1,1,1,1,1,2,1,4,5,1,1,1,1,1,1,3,2,4,3,1,1,1,1,1,1,3,5,5,4,4,3,4,4,3,9,7,8,10,4,3,2,3,2,4,5,2,4,1,5,5,2,5,1,2,2,2,7,2,3,4,4,2,10,4,0,"europæiske studier",190,3,3,2,"Neutral",1440,1,1,3,3,3,6930,1,2,3,2,2,9090,1,3,3,3,1,1510,1,4,3,4,1,2221,1,5,3,3,1,1460,1,6,1,100,190,2,200,150,1,1.23396669889157,5.30778385160685,0.566982500910201,2.43196464643361,0.158485724401262,0.656744733330364,0.241917506044297,1.02211816667618,0.146114453254525,0.616191012059951,0.136902801903474,0.564067429513395,"7a2904783ff29f7b39f1379b88c870154d71dbbd2dbee56972120e72e79e489b",18,65,25,53.125,22,66.6666666666667,24,60.7142857142857,7.72,18.14,8.18,57.8178694158076,57.6047358834244,54.8828125,24
